title,url,tags,score,creationdate
"How do I build a list of all possible tuples from this table?","https://stackoverflow.com/questions/1007666","<python><algorithm>","4","2009-06-17 15:12:01"
"How to replace whitespaces with underscore?","https://stackoverflow.com/questions/1007481","<python><string>","315","2009-06-17 14:41:36"
"mrdivide function in MATLAB: what is it doing, and how can I do it in Python?","https://stackoverflow.com/questions/1007442","<python><matlab><numpy><linear-algebra>","13","2009-06-17 14:36:13"
"How do you make this code more pythonic?","https://stackoverflow.com/questions/1007215","<python><machine-learning><scipy>","3","2009-06-17 14:00:46"
"How to retrieve the selected text from the active window","https://stackoverflow.com/questions/1007185","<python><windows><winapi><pywin32>","15","2009-06-17 13:54:58"
"Capitalizing non-ASCII words in Python","https://stackoverflow.com/questions/1006450","<python><unicode><ascii><capitalization>","5","2009-06-17 11:24:42"
"How to find out the number of CPUs using python","https://stackoverflow.com/questions/1006289","<python><system-information>","832","2009-06-17 10:41:44"
"A Python buffer that you can truncate from the left?","https://stackoverflow.com/questions/1006171","<python><string><buffer><memoryview>","2","2009-06-17 10:17:29"
"What is the runtime complexity of python list functions?","https://stackoverflow.com/questions/1005590","<python><complexity-theory>","43","2009-06-17 07:28:54"
"SQLite parameter substitution and quotes","https://stackoverflow.com/questions/1005552","<python><sqlite>","12","2009-06-17 07:18:25"
"Using Django JSON serializer for object that is not a Model","https://stackoverflow.com/questions/1005422","<python><django><json><google-app-engine><serialization>","2","2009-06-17 06:32:57"
"Why does declaring a descriptor class in the __init__ function break the descriptor functionality?","https://stackoverflow.com/questions/1004168","<python><descriptor>","10","2009-06-16 21:55:47"
"How to make Django's ""DATETIME_FORMAT"" active?","https://stackoverflow.com/questions/1004109","<python><django><django-admin><datetime-format><django-settings>","16","2009-06-16 21:43:34"
"How to import a module from a directory on level above the current script","https://stackoverflow.com/questions/1003843","<python><import><gchart>","10","2009-06-16 20:42:51"
"App Engine Datastore IN Operator - how to use?","https://stackoverflow.com/questions/1003247","<python><google-app-engine><gql><google-cloud-datastore>","3","2009-06-16 18:42:38"
"Large Sqlite database search","https://stackoverflow.com/questions/1002953","<python><sql><database><search><performance>","2","2009-06-16 17:46:18"
"pygtk loading a flow of image in only one pixbuf","https://stackoverflow.com/questions/1002841","<python><pygtk>","2","2009-06-16 17:18:09"
"Can bin() be overloaded like oct() and hex() in Python 2.6?","https://stackoverflow.com/questions/1002116","<python><binary><overloading><python-2.6>","16","2009-06-16 15:08:55"
"Handle sys.exit() in cherrypy service","https://stackoverflow.com/questions/1002072","<python><windows-services><cherrypy>","2","2009-06-16 15:02:36"
"Showing progress of python's XML parser when loading a huge file","https://stackoverflow.com/questions/1001871","<python><xml><pyqt>","3","2009-06-16 14:32:25"
"PYTHONPATH ignored","https://stackoverflow.com/questions/1001851","<python><path><debian>","13","2009-06-16 14:27:44"
"How to put variables on the stack/context in Python","https://stackoverflow.com/questions/1001784","<python><thread-local><contextmanager>","3","2009-06-16 14:16:30"
"Array division- translating from MATLAB to Python","https://stackoverflow.com/questions/1001634","<python><matlab><numpy><linear-algebra>","9","2009-06-16 13:54:13"
"Why are there extra blank lines in my python program output?","https://stackoverflow.com/questions/1001601","<python>","2","2009-06-16 13:47:10"
"Python class to merge sorted files, how can this be improved?","https://stackoverflow.com/questions/1001569","<python><merge><mergesort><large-file-support>","8","2009-06-16 13:42:24"
"How do I concatenate files in Python?","https://stackoverflow.com/questions/1001538","<python><file><mp3>","38","2009-06-16 13:38:56"
"Python C API: how to get string representation of exception?","https://stackoverflow.com/questions/1001216","<python><exception><python-c-api>","12","2009-06-16 12:36:53"
"Creating dynamic images with WSGI, no files involved","https://stackoverflow.com/questions/1001068","<python><image-processing><wsgi>","3","2009-06-16 12:06:56"
"Python - Print on stdout on a ""terminal""","https://stackoverflow.com/questions/1000360","<python><stdout>","3","2009-06-16 09:11:51"
"webob cookies","https://stackoverflow.com/questions/999873","<python><google-app-engine><cookies><session>","2","2009-06-16 06:47:55"
"Is &#x10; a valid character in XML?","https://stackoverflow.com/questions/998950","<python><xml>","10","2009-06-15 23:28:31"
"Handle either a list or single integer as an argument","https://stackoverflow.com/questions/998938","<python><list><function><integer>","52","2009-06-15 23:23:35"
"Django ImportError at / no matter what I do","https://stackoverflow.com/questions/998702","<python><django>","3","2009-06-15 22:17:10"
"Make my code handle in the background function calls that take a long time to finish","https://stackoverflow.com/questions/998674","<python><multithreading>","2","2009-06-15 22:09:02"
"Python urllib2 timeout when using Tor as proxy?","https://stackoverflow.com/questions/997969","<python><timeout><urllib2><tor>","3","2009-06-15 19:41:31"
"What does %s mean in a Python format string?","https://stackoverflow.com/questions/997797","<python><string-formatting>","212","2009-06-15 19:05:10"
"Unit testing for exceptions in Python constructor","https://stackoverflow.com/questions/997244","<python><unit-testing><constructor>","13","2009-06-15 17:10:21"
"How can I write my own aggregate functions with sqlalchemy?","https://stackoverflow.com/questions/996922","<python><sqlite><sqlalchemy><aggregate-functions>","5","2009-06-15 15:59:46"
"Parsing an existing config file","https://stackoverflow.com/questions/996183","<python><parsing><config>","4","2009-06-15 13:43:23"
"Enumeration of combinations of N balls in A boxes?","https://stackoverflow.com/questions/996004","<python><enumeration><combinations>","5","2009-06-15 13:06:22"
"KOI8-R: Having trouble translating a string","https://stackoverflow.com/questions/995531","<python><encoding>","4","2009-06-15 11:06:39"
"How can this be written on a single line?","https://stackoverflow.com/questions/995234","<python><django><dictionary><list-comprehension>","3","2009-06-15 09:38:48"
"Redirecting console output to a Python string","https://stackoverflow.com/questions/994902","<python><bash>","4","2009-06-15 07:43:13"
"How can I parse a C header file with Perl?","https://stackoverflow.com/questions/994732","<python><c><perl><parsing><header-files>","7","2009-06-15 06:33:14"
"Getting an input/output error from Python with pySerial","https://stackoverflow.com/questions/994538","<python><serial-port><arduino><pyserial>","4","2009-06-15 04:55:26"
"Pylons FormEncode with an array of form elements","https://stackoverflow.com/questions/994460","<python><pylons><formencode><htmlfill>","2","2009-06-15 04:04:25"
"OpenOffice.org development with pyUno for Windows—which Python?","https://stackoverflow.com/questions/994429","<python><windows><openoffice.org><uno><pyuno>","7","2009-06-15 03:47:34"
"Python regular expression with [:numeric:]","https://stackoverflow.com/questions/994178","<python><regex><bash>","2","2009-06-15 01:05:18"
"How to tell a panel that it is being resized when using wx.aui","https://stackoverflow.com/questions/993923","<python><wxpython>","2","2009-06-14 22:27:56"
"Creating a range of dates in Python","https://stackoverflow.com/questions/993358","<python><datetime><date>","605","2009-06-14 18:03:59"
"Writing text with diacritic (""nikud"", vocalization marks) using PIL (Python Imaging Library)","https://stackoverflow.com/questions/993265","<python><unicode><fonts><python-imaging-library><hebrew>","8","2009-06-14 17:28:14"
"Create zip archive for instant download","https://stackoverflow.com/questions/992621","<python><django><zip><archive>","5","2009-06-14 10:42:32"
"Determining Letter Frequency Of Cipher Text","https://stackoverflow.com/questions/992408","<python><encryption><cryptography>","4","2009-06-14 08:07:04"
"django for loop counter break","https://stackoverflow.com/questions/992230","<python><django><for-loop>","29","2009-06-14 05:15:53"
"Why am I getting ""'ResultSet' has no attribute 'findAll'"" using BeautifulSoup in Python?","https://stackoverflow.com/questions/992183","<python><urllib2><beautifulsoup>","8","2009-06-14 04:41:27"
"Building a Python shared object binding with cmake, which depends upon external libraries","https://stackoverflow.com/questions/992068","<python><c><unix><linker><cmake>","7","2009-06-14 03:22:59"
"Why are 008 and 009 invalid keys for Python dicts?","https://stackoverflow.com/questions/991978","<python><dictionary><python-2.x>","13","2009-06-14 02:12:20"
"Custom Filter in Django Admin on Django 1.3 or below","https://stackoverflow.com/questions/991926","<python><django><django-admin>","73","2009-06-14 01:25:39"
"Creating a doctype with lxml's etree","https://stackoverflow.com/questions/991864","<python><doctype><lxml><elementtree>","19","2009-06-14 00:41:05"
"How to calculate a mod b in Python?","https://stackoverflow.com/questions/991027","<python>","173","2009-06-13 16:57:21"
"Closing file opened by ConfigParser","https://stackoverflow.com/questions/990867","<python><configparser>","15","2009-06-13 15:28:14"
"Reclassing an instance in Python","https://stackoverflow.com/questions/990758","<subclass><python>","59","2009-06-13 14:17:41"
"How to leave/exit/deactivate a Python virtualenv","https://stackoverflow.com/questions/990754","<python><virtualenv><exit><virtualenvwrapper>","2627","2009-06-13 14:15:36"
"Using doctest ""result parser"" within unit-tests in Python?","https://stackoverflow.com/questions/990500","<python><unit-testing><testing><documentation><doctest>","2","2009-06-13 10:46:53"
"How to get a reference to current module's attributes in Python","https://stackoverflow.com/questions/990422","<python>","161","2009-06-13 09:45:03"
"How to find out the arity of a method in Python","https://stackoverflow.com/questions/990016","<python><metaprogramming>","34","2009-06-13 05:07:17"
"Getting the first and last item in a python for loop","https://stackoverflow.com/questions/989665","<python><for-loop>","8","2009-06-13 00:57:36"
"What's the point of os.error?","https://stackoverflow.com/questions/989259","<python>","7","2009-06-12 21:58:41"
